Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,11/23/2023,11/30/2023,15,mg/L,/day,3,19.9,22.6,Additional Monitoring Underway,Assessment Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,12/04/2023,12/12/2023,15,mg/L,/day,3,19.9,21.5,Additional Monitoring Underway,Voluntary Compliance Underway
NIAGARA REGION,Stevensville-Douglastown Lagoon,"3274 Netherby Rd, Fort Erie, ON L0S 1S0",FORT ERIE,Municipal Sewage,Niagara District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,12/14/2023,12/21/2023,15,mg/L,/day,3,18.1,22.3,Additional Monitoring Underway,Assessment Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,4.2,mg/L,mon avg,1,9.45,9.45,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,02/01/2023,02/28/2023,4.2,mg/L,mon avg,1,18,18,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,4.2,mg/L,mon avg,1,32.2,32.2,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,15,mg/L,mon avg,1,21.25,21.25,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,4.2,mg/L,mon avg,1,15.5,15.5,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/01/2023,05/31/2023,15,mg/L,mon avg,1,20.8,20.8,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,05/01/2023,05/31/2023,4.2,mg/L,mon avg,1,9.66,9.66,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,4.2,mg/L,mon avg,1,7.65,7.65,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,4.2,mg/L,mon avg,1,5.27,5.27,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,09/01/2023,09/30/2023,4.2,mg/L,mon avg,1,5.79,5.79,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,4.2,mg/L,mon avg,1,9.49,9.49,Operational Process Modified,Voluntary Compliance Underway
SPRINGWATER,Stonemanor Wastewater Treatment Plant,"3168 DOBSON RD E, SPRINGWATER, ON L4M 4S4",SPRINGWATER,Municipal Sewage,Barrie District Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,4.2,mg/L,mon avg,1,9.55,9.55,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
WEST NIPISSING,Sturgeon Falls Water Pollution Control Plant,"1 THIRD ST, STURGEON FALLS, WEST NIPISSING, ON P2B 3E6",WEST NIPISSING,Municipal Sewage,North Bay Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,377,377,Operational Process Modified,Addressed w/o Intervention
CAPREIT APARTMENTS INC.,Suncrest Mobile Home Park,"230 COUNTY RD 42, MAIDSTONE, ON N8N 2S5",MAIDSTONE,Miscellaneous Communal,Windsor Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,200,CT/100mL,mon avg on a geo. mean density,1,21544,21544,Other,Assessment Underway
CAPREIT APARTMENTS INC.,Suncrest Mobile Home Park,"230 COUNTY RD 42, MAIDSTONE, ON N8N 2S5",MAIDSTONE,Miscellaneous Communal,Windsor Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,200,CT/100mL,mon avg on a geo. mean density,1,464,464,Conducting Study,Event Resolved
CAPREIT APARTMENTS INC.,Suncrest Mobile Home Park,"230 COUNTY RD 42, MAIDSTONE, ON N8N 2S5",MAIDSTONE,Miscellaneous Communal,Windsor Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/22/2023,10/22/2023,15,mg/L,any,1,22,22,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
CAPREIT APARTMENTS INC.,Suncrest Mobile Home Park,"230 COUNTY RD 42, MAIDSTONE, ON N8N 2S5",MAIDSTONE,Miscellaneous Communal,Windsor Area Office,TOTAL AMMONIA NITROGEN,Approval/Permit Non-Compliance,10/22/2023,10/22/2023,6,mg/L,any,1,6.84,6.84,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
CAPREIT APARTMENTS INC.,Suncrest Mobile Home Park,"230 COUNTY RD 42, MAIDSTONE, ON N8N 2S5",MAIDSTONE,Miscellaneous Communal,Windsor Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/01/2023,10/31/2023,15,mg/L,mon avg,1,24,24,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SUNDRIDGE,Sundridge Lagoon,"1232 HIGH ROCK RD, SUNDRIDGE, ON P0A 1Z0",SUNDRIDGE,Municipal Sewage,North Bay Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,0.27,mg/L,/mon,1,0.3175,0.3175,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SUNDRIDGE,Sundridge Lagoon,"1232 HIGH ROCK RD, SUNDRIDGE, ON P0A 1Z0",SUNDRIDGE,Municipal Sewage,North Bay Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,06/01/2023,06/30/2023,15,mg/L,/mon,1,15.25,15.25,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SUNDRIDGE,Sundridge Lagoon,"1232 HIGH ROCK RD, SUNDRIDGE, ON P0A 1Z0",SUNDRIDGE,Municipal Sewage,North Bay Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/01/2023,07/31/2023,0.27,mg/L,mon avg,1,0.315,0.315,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
SUNDRIDGE,Sundridge Lagoon,"1232 HIGH ROCK RD, SUNDRIDGE, ON P0A 1Z0",SUNDRIDGE,Municipal Sewage,North Bay Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,07/01/2023,07/31/2023,15,mg/L,mon avg,1,16,16,Equipment Modified - Repaired - Replaced or Re-calibrated,Addressed w/o Intervention
SUNDRIDGE,Sundridge Lagoon,"1232 HIGH ROCK RD, SUNDRIDGE, ON P0A 1Z0",SUNDRIDGE,Municipal Sewage,North Bay Area Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/31/2023,0.27,mg/L,mon avg,1,0.274,0.274,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
SUNDRIDGE,Sundridge Lagoon,"1232 HIGH ROCK RD, SUNDRIDGE, ON P0A 1Z0",SUNDRIDGE,Municipal Sewage,North Bay Area Office,PH - LOW,Approval/Permit Non-Compliance,12/12/2023,12/12/2023,6,pH,any,1,5.91,5.91,Resolved w/o Actions Required,Addressed w/o Intervention
CAPREIT APARTMENTS INC.,Sunny Creek Estates,"63 WHITES RD, QUINTE WEST, ON K8V 5P5",QUINTE WEST,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/30/2023,11/30/2023,15,mg/L,mon avg,1,99.5,99.5,Operational Process Modified,Voluntary Compliance Underway
CAPREIT APARTMENTS INC.,Sunny Creek Estates,"63 WHITES RD, QUINTE WEST, ON K8V 5P5",QUINTE WEST,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,10/31/2023,10/31/2023,15,mg/L,mon avg,1,55,55,Operational Process Modified,Voluntary Compliance Underway
CAPREIT APARTMENTS INC.,Sunny Creek Estates,"63 WHITES RD, QUINTE WEST, ON K8V 5P5",QUINTE WEST,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/31/2023,03/31/2023,15,mg/L,mon avg,1,18,18,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Underway
CAPREIT APARTMENTS INC.,Sunny Creek Estates,"63 WHITES RD, QUINTE WEST, ON K8V 5P5",QUINTE WEST,Miscellaneous Communal,Peterborough District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,12/31/2023,12/31/2023,1.0275,kg/d,annual avg,1,1.363,1.363,Action Plan Submitted,Voluntary Compliance Underway
RIOCAN HOLDINGS,Tanger Outlets Cookstown,"3311 COUNTY RD 89, INNISFIL, ON L0L 1L0",INNISFIL,Miscellaneous Communal,Barrie District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,0.1,mg/L,mon avg,1,0.285,0.285,Operational Process Modified,Event Resolved
RIOCAN HOLDINGS,Tanger Outlets Cookstown,"3311 COUNTY RD 89, INNISFIL, ON L0L 1L0",INNISFIL,Miscellaneous Communal,Barrie District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,5,mg/L,mon avg,1,11,11,Operational Process Modified,Event Resolved
SOUTH BRUCE,Teeswater Wastewater Treatment Plant,"245 SIDEROAD 10A, TEESWATER, SOUTH BRUCE, ON N0G 2S0",SOUTH BRUCE,Municipal Sewage,Owen Sound District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/01/2023,11/30/2023,0.15,mg/L,mon avg,1,0.2,0.2,Operational Process Modified,Event Resolved
SOUTH BRUCE,Teeswater Wastewater Treatment Plant,"245 SIDEROAD 10A, TEESWATER, SOUTH BRUCE, ON N0G 2S0",SOUTH BRUCE,Municipal Sewage,Owen Sound District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,11/01/2023,11/30/2023,10,mg/L,mon avg,1,14,14,Operational Process Modified,Event Resolved
SOUTH BRUCE,Teeswater Wastewater Treatment Plant,"245 SIDEROAD 10A, TEESWATER, SOUTH BRUCE, ON N0G 2S0",SOUTH BRUCE,Municipal Sewage,Owen Sound District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/01/2023,10/31/2023,0.15,mg/L,mon avg,1,0.18,0.18,Equipment Modified - Repaired - Replaced or Re-calibrated,Other Action Taken
TEMAGAMI,Temagami South Lagoon,"22 JACK GUPPY WAY S, TEMAGAMI, ON P0H 2H0",TEMAGAMI,Municipal Sewage,North Bay Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/10/2023,06/01/2023,71.9,kg/d,/season,1,86.8,86.8,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
TEMAGAMI,Temagami South Lagoon,"22 JACK GUPPY WAY S, TEMAGAMI, ON P0H 2H0",TEMAGAMI,Municipal Sewage,North Bay Area Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,05/10/2023,06/01/2023,25,mg/L,/season,1,30.2,30.2,New Equipment or Treatment Process Installed,Voluntary Compliance Underway
OXFORD COUNTY,Thamesford Wastewater Treatment Plant,"10 MIDDLETON, ZORRA, ON N0M 2M0",ZORRA,Municipal Sewage,London District Office,TOTAL RESIDUAL CHLORINE,Approval/Permit Non-Compliance,05/15/2023,05/15/2023,0.02,mg/L,any,1,1.41,1.41,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
CANADIAN SHIELD CONSULTANTS AGENCY INC.,The Den,"PART:1, PLAN:53R18621, INVERGARRY TOWNSHIP, UNORGANIZED, ON P0M 1W0",UNORGANIZED,Miscellaneous Communal,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,02/23/2023,02/23/2023,25,mg/L,any,1,26,26,Additional Monitoring Underway,Addressed w/o Intervention
CANADIAN SHIELD CONSULTANTS AGENCY INC.,The Den,"PART:1, PLAN:53R18621, INVERGARRY TOWNSHIP, UNORGANIZED, ON P0M 1W0",UNORGANIZED,Miscellaneous Communal,Timmins District Office,BIOCHEMICAL OXYGEN DEMAND,Legislation Non-Compliance,10/26/2023,10/26/2023,25,mg/L,/day,1,250,250,New/Amended Approval,Event Resolved
PETERBOROUGH STANDARD CONDOMINIUM CORPORATION #75,THE LANDING CONDOMINIUMS,"1579 ANSTRUTHER LAKE RD, NORTH KAWARTHA, ON K0L 1A0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,10/16/2023,10/16/2023,1,mg/L,any,1,2.53,2.53,Operational Process Modified,Voluntary Compliance Underway
PETERBOROUGH STANDARD CONDOMINIUM CORPORATION #75,THE LANDING CONDOMINIUMS,"1579 ANSTRUTHER LAKE RD, NORTH KAWARTHA, ON K0L 1A0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,12/11/2023,12/11/2023,1,mg/L,/mon,1,3.02,3.02,Additional Monitoring Underway,Voluntary Compliance Underway
PETERBOROUGH STANDARD CONDOMINIUM CORPORATION #75,THE LANDING CONDOMINIUMS,"1579 ANSTRUTHER LAKE RD, NORTH KAWARTHA, ON K0L 1A0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,11/14/2023,11/14/2023,1,mg/L,/week,1,2.77,2.77,Additional Monitoring Underway,Voluntary Compliance Underway
PETERBOROUGH STANDARD CONDOMINIUM CORPORATION #75,THE LANDING CONDOMINIUMS,"1579 ANSTRUTHER LAKE RD, NORTH KAWARTHA, ON K0L 1A0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,09/11/2023,09/11/2023,1,mg/L,any,1,1.62,1.62,Operational Process Modified,Addressed w/o Intervention
PETERBOROUGH STANDARD CONDOMINIUM CORPORATION #75,THE LANDING CONDOMINIUMS,"1579 ANSTRUTHER LAKE RD, NORTH KAWARTHA, ON K0L 1A0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/14/2023,08/14/2023,1,mg/L,/mon,1,1.24,1.24,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
PETERBOROUGH STANDARD CONDOMINIUM CORPORATION #75,THE LANDING CONDOMINIUMS,"1579 ANSTRUTHER LAKE RD, NORTH KAWARTHA, ON K0L 1A0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,08/01/2023,08/01/2023,1,mg/L,/mon,1,1.66,1.66,Additional Monitoring Underway,Voluntary Compliance Underway
PETERBOROUGH STANDARD CONDOMINIUM CORPORATION #75,THE LANDING CONDOMINIUMS,"1579 ANSTRUTHER LAKE RD, NORTH KAWARTHA, ON K0L 1A0",NORTH KAWARTHA,Miscellaneous Communal,Peterborough District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,07/18/2023,07/18/2023,1,mg/L,/mon,1,1.19,1.19,Equipment Modified - Repaired - Replaced or Re-calibrated,Voluntary Compliance Underway
THAMES CENTRE,Thorndale WWTP,"1135 IDEAL DR, THORNDALE, THAMES CENTRE, ON N0M 2P0",Thames Centre,Municipal Sewage,London District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,03/01/2023,03/31/2023,100,CT/100mL,mon avg on a geo. mean density,1,102.34,102.34,Action Plan Submitted,Voluntary Compliance Underway
THAMES CENTRE,Thorndale WWTP,"1135 IDEAL DR, THORNDALE, THAMES CENTRE, ON N0M 2P0",Thames Centre,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,10,mg/L,/mon,1,60,60,Resolved w/o Actions Required,Event Resolved
THAMES CENTRE,Thorndale WWTP,"1135 IDEAL DR, THORNDALE, THAMES CENTRE, ON N0M 2P0",Thames Centre,Municipal Sewage,London District Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,100,CT/100mL,mon avg on a geo. mean density,1,260,260,Resolved w/o Actions Required,Event Resolved
THAMES CENTRE,Thorndale WWTP,"1135 IDEAL DR, THORNDALE, THAMES CENTRE, ON N0M 2P0",Thames Centre,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/01/2023,04/30/2023,6.74,kg/d,/mon,1,29.9,29.9,Resolved w/o Actions Required,Event Resolved
CHATHAM-KENT PUBLIC UTILITIES COMMISSION,Tilbury Water Pollution Control Plant,"20925 CLOUTHIER ST, TILBURY, LAKESHORE, ON N0P 2L0",LAKESHORE,Municipal Sewage,Windsor Area Office,ESCHERICHIA COLI,Approval/Permit Non-Compliance,12/01/2023,12/31/2023,150,CT/100mL,mon avg on a geo. mean density,1,156,156,Other,Event Resolved
OXFORD COUNTY,Tillsonburg Wastewater Treatment Plant,"19 VAN ST, TILLSONBURG, ON N4G 2M7",Tillsonburg,Municipal Sewage,London District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,03/01/2023,03/31/2023,25,mg/L,mon avg,1,28.7,28.7,Operational Process Modified,Voluntary Compliance Underway
TIMMINS,Timmins Airport,"4599 AIRPORT RD, TIMMINS, ON P4N 7C3",TIMMINS,Miscellaneous Communal,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,01/01/2023,12/31/2023,25,mg/L,annual avg,1,26.08,26.08,Equipment Modified - Repaired - Replaced or Re-calibrated,Event Resolved
TRITON WATER CANADA HOLDINGS INC.,Triton Water Canada Holdings Inc,"101 BROCK RD S, PUSLINCH, ON N0B 2J0",PUSLINCH,Miscellaneous Communal,Guelph District Office,NITROGEN; TOTAL,Approval/Permit Non-Compliance,04/17/2023,06/27/2023,10,mg/L,any,5,10.6,60.2,Operational Process Modified,Assessment Complete - No Action Required
TRITON WATER CANADA HOLDINGS INC.,Triton Water Canada Holdings Inc,"101 BROCK RD S, PUSLINCH, ON N0B 2J0",PUSLINCH,Miscellaneous Communal,Guelph District Office,TIN,Approval/Permit Non-Compliance,04/17/2023,06/12/2023,11.63,mg/L,any,4,17.9,60.2,Operational Process Modified,Assessment Complete - No Action Required
TWIN SPRINGS,TWIN SPRINGS CAMPING & COTTAGES,"99 4TH CONCESSION RD, BRANT COUNTY, ON N0E 1A0",BRANT COUNTY,Miscellaneous Communal,Guelph District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,0.017,kg/d,/mon,1,0.048,0.048,None Required,Assessment Complete - No Action Required
TWIN SPRINGS,TWIN SPRINGS CAMPING & COTTAGES,"99 4TH CONCESSION RD, BRANT COUNTY, ON N0E 1A0",BRANT COUNTY,Miscellaneous Communal,Guelph District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/01/2023,06/30/2023,0.1,mg/L,/mon,1,0.78,0.78,None Required,Assessment Complete - No Action Required
MATTICE-VAL CÔTÉ,Val Cote Lagoon,"LOT:15, CONCESSION:6, GEOTOWNSHIP:DEVITT, MATTICE-VAL COTE, ON ",MATTICE-VAL COTE,Municipal Sewage,Timmins District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,06/20/2023,06/20/2023,1,mg/L,3 consecutive samples,1,1.11,1.11,Action Plan Submitted,Voluntary Compliance Underway
BLACK RIVER-MATHESON,Val Gagne Lagoon,"Concession 6, Lot 8, Taylor Twp ",BLACK RIVER-MATHESON,Municipal Sewage,Timmins District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/13/2023,04/17/2023,1,mg/L,3 consecutive samples,1,1.13,1.13,Operational Process Modified,Addressed w/o Intervention
BLACK RIVER-MATHESON,Val Gagne Lagoon,"LOT 8, CONCESSION 6, TAYLOR TOWNSHIP",BLACK RIVER-MATHESON,Municipal Sewage,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Approval/Permit Non-Compliance,04/14/2023,07/04/2023,25, mg/L,3 consecutive samples,4,26.83,40.67,Action Plan Submitted,Assessment Underway
VAL RITA-HARTY,Val-Rita Lagoon,"8 DES AULNES AVE, VAL RITA, VAL RITA-HARTY, ON P0L 2G0",VAL RITA-HARTY,Municipal Sewage,Timmins District Office,"SUSPENDED SOLIDS, TOTAL",Legislation Non-Compliance,12/31/2023,12/31/2023,25,mg/L,annual avg,1,27.2,27.2,Action Plan Submitted,Voluntary Compliance Underway
MCGARRY,Virginiatown And Kearns Water Pollution Control Plant (Mcgarry),"MINING CLAIM MC L5414 PCL 348CST, MCGARRY, ON ",MCGARRY,Municipal Sewage,Timmins District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,01/01/2023,01/31/2023,0.5,mg/L,mon avg,1,1.36,1.36,Operational Process Modified,Addressed w/o Intervention
MCGARRY,Virginiatown And Kearns Water Pollution Control Plant (Mcgarry),"MINING CLAIM MC L5414 PCL 348CST, MCGARRY, ON ",MCGARRY,Municipal Sewage,Timmins District Office,PHOSPHORUS; TOTAL,Approval/Permit Non-Compliance,04/01/2023,04/30/2023,0.6,kg/d,mon avg,1,1.13,1.13,Resolved w/o Actions Required,Voluntary Compliance Underway
